Date,Open,High,Low,Close,Adj Close,Volume,CloseLong,CloseShort,OpenLong,OpenShort,HighLong,HighShort,LowLong,LowShort
20/03/2020,63.914001,65.487999,63.41,63.867001,63.867001,0,63,37,64,36,70,40,60,30
22/03/2020,#N/A,,,,,,53,47,63,37,63,47,53,37
23/03/2020,63.507,64.633003,62.912998,63.521,63.521,0,59,41,54,46,59,54,46,41
24/03/2020,65.126999,66.317001,64.982002,65.100998,65.100998,0,73,27,60,40,73,41,59,27
25/03/2020,66.293999,67.644997,65.926003,66.391998,66.391998,0,62,38,69,31,74,38,62,26
26/03/2020,65.424004,66.386002,64.896004,65.490997,65.490997,0,61,39,63,37,68,42,58,32
27/03/2020,66.283997,66.408997,65.495003,66.308998,66.308998,0,59,41,62,38,62,48,52,38
29/03/2020,#N/A,,,,,,57,43,59,41,60,44,56,40
30/03/2020,66.291,66.628998,65.749001,66.359001,66.359001,0,62,38,56,44,63,44,56,37
31/03/2020,66.587997,67.237999,65.869003,66.617996,66.617996,0,56,44,64,36,66,49,51,34
01/04/2020,65.963997,66.114998,64.876999,65.968002,65.968002,0,47,53,56,44,56,55,45,44
02/04/2020,65.305,65.617996,64.432999,65.329002,65.329002,0,48,52,48,52,49,56,44,51
03/04/2020,65.554001,65.577003,64.842003,65.466003,65.466003,0,50,50,47,53,51,57,43,49
05/04/2020,#N/A,,,,,,51,49,50,50,51,50,50,49
06/04/2020,65.152,66.588997,65.152,65.137001,65.137001,0,61,39,53,47,61,48,52,39
07/04/2020,66.731003,67.653,66.433998,66.746002,66.746002,0,54,46,63,37,63,46,54,37
08/04/2020,66.865997,67.803001,66.489998,66.82,66.82,0,62,38,52,48,62,48,52,38
09/04/2020,67.862,68.549004,67.505997,67.892998,67.892998,0,63,37,63,37,65,39,61,35
10/04/2020,68.702003,69.025002,68.467003,68.724998,68.724998,0,62,38,63,37,65,39,61,35
12/04/2020,#N/A,,,,,,59,41,62,38,62,41,59,38
13/04/2020,68.668999,68.781998,68.343002,68.619003,68.619003,0,52,48,59,41,59,48,52,41
14/04/2020,68.857002,69.252998,68.518997,68.867996,68.867996,0,53,47,52,48,58,50,50,42
15/04/2020,68.893997,68.935997,67.586998,68.910004,68.910004,0,37,63,52,48,52,63,37,48
16/04/2020,67.886002,68.052002,67.629997,67.888,67.888,0,48,52,37,63,48,63,37,52
17/04/2020,68.642998,68.731003,68.081001,68.633003,68.633003,0,47,53,48,52,48,56,44,52
19/04/2020,#N/A,,,,,,46,54,47,53,47,54,46,53
20/04/2020,68.264999,68.852997,68.259003,68.230003,68.230003,0,44,56,46,54,51,58,42,49
21/04/2020,68.328003,68.328003,67.295998,68.308998,68.308998,0,35,65,42,58,43,65,35,57
22/04/2020,67.839996,68.342003,67.690002,67.779999,67.779999,0,38,62,35,65,43,65,35,57
23/04/2020,67.894997,68.995003,67.790001,67.860001,67.860001,0,43,57,36,64,43,65,35,57
24/04/2020,68.654999,68.686996,68.220001,68.650002,68.650002,0,44,56,42,58,46,58,42,54
26/04/2020,#N/A,,,,,,43,57,44,56,44,57,43,56
27/04/2020,68.762169,69.330002,68.739998,68.757607,68.757607,0,49,51,43,57,50,57,43,50
28/04/2020,69.190002,69.478996,69.029999,69.178001,69.178001,0,52,48,50,50,54,53,47,46
29/04/2020,69.415001,69.754997,69.268997,69.410004,69.410004,0,53,47,53,47,54,50,50,46
30/04/2020,69.843002,70.108002,69.248001,69.873001,69.873001,0,47,53,52,48,53,54,46,47
01/05/2020,69.699997,69.699997,68.533997,69.675003,69.675003,0,45,55,45,55,47,58,42,53
03/05/2020,#N/A,,,,,,41,59,45,55,45,59,41,55
04/05/2020,68.084999,68.699997,67.980003,68.056999,68.056999,0,42,58,40,60,44,61,39,56
05/05/2020,68.566002,68.969002,68.529999,68.556999,68.556999,0,38,62,42,58,47,62,38,53
06/05/2020,68.466003,68.612999,67.959999,68.482002,68.482002,0,36,64,38,62,40,64,36,60
07/05/2020,67.960999,69.140999,67.907997,67.836998,67.836998,0,46,54,38,62,46,62,38,54
08/05/2020,69.184998,69.681,69.153999,69.162003,69.162003,0,43,57,49,51,49,58,42,51
10/05/2020,#N/A,,,,,,43,57,43,57,43,58,42,57
11/05/2020,69.853996,70.162003,69.396004,69.870003,69.870003,0,33,67,42,58,42,69,31,58
12/05/2020,69.774002,70.129997,69.129997,69.734001,69.734001,0,31,69,31,69,33,71,29,67
13/05/2020,69.194,69.736,69.043999,69.161003,69.161003,0,34,66,31,69,35,70,30,65
14/05/2020,68.964996,69.066002,68.550003,69.016998,69.016998,0,38,62,34,66,38,68,32,62
15/05/2020,69.463997,69.517998,68.689003,69.459999,69.459999,0,40,60,40,60,40,65,35,60
17/05/2020,#N/A,,,,,,39,61,39,61,39,62,38,61
18/05/2020,68.904999,69.948997,68.82,68.880997,68.880997,0,38,62,39,61,48,63,37,52
19/05/2020,70.042,70.893997,69.883003,70.055,70.055,0,41,59,43,57,47,62,38,53
20/05/2020,70.545998,71.018997,70.273003,70.5,70.5,0,40,60,43,57,45,61,39,55
21/05/2020,70.899002,71.072998,70.470001,70.926003,70.926003,0,35,65,38,62,40,65,35,60
22/05/2020,70.706001,70.790001,69.945999,70.660004,70.660004,0,40,60,36,64,40,67,33,60
24/05/2020,#N/A,,,,,,42,58,40,60,42,61,39,58
25/05/2020,70.537003,70.557999,70.199997,70.510002,70.510002,0,41,59,42,58,42,63,37,58
26/05/2020,70.518997,71.678001,70.484001,70.502998,70.502998,0,42,58,43,57,48,59,41,52
27/05/2020,71.433998,71.903999,70.835999,71.445,71.445,0,44,56,40,60,46,62,38,54
28/05/2020,71.365997,71.763,71.025002,71.362999,71.362999,0,40,60,47,53,47,61,39,53
29/05/2020,71.387001,71.626999,71.150002,71.402,71.402,0,37,63,41,59,42,63,37,58
31/05/2020,#N/A,,,,,,37,63,37,63,38,63,37,62
01/06/2020,71.721001,72.991997,71.704002,71.723999,71.723999,0,39,61,41,59,44,62,38,56
02/06/2020,72.998001,74.847,72.956001,72.960999,72.960999,0,43,57,41,59,48,62,38,52
03/06/2020,75.247002,75.761002,74.405998,75.231003,75.231003,0,40,60,45,55,48,65,35,52
04/06/2020,75.499001,76.190002,74.865997,75.503998,75.503998,0,39,61,36,64,41,65,35,59
05/06/2020,75.711998,76.713997,75.610001,75.746002,75.746002,0,37,63,38,62,45,63,37,55
07/06/2020,#N/A,,,,,,42,58,37,63,42,63,37,58
08/06/2020,76.608002,76.658997,75.681,76.764,76.764,0,35,65,42,58,42,70,30,58
09/06/2020,76.081001,76.259003,74.480003,76.129997,76.129997,0,25,75,33,67,33,75,25,67
10/06/2020,74.821999,75.402,74.719002,74.803001,74.803001,0,28,72,26,74,34,75,25,66
11/06/2020,74.559998,74.818001,73.416,74.542,74.542,0,25,75,28,72,29,78,22,71
12/06/2020,72.959999,74.292,72.536003,72.948997,72.948997,0,30,70,25,75,34,76,24,66
14/06/2020,#N/A,,,,,,31,69,30,70,31,70,30,69
15/06/2020,73.273003,73.783997,72.677002,73.232002,73.232002,0,45,55,30,70,45,71,29,55
16/06/2020,74.803001,75.030998,73.432999,74.778999,74.778999,0,38,62,45,55,47,63,37,53
17/06/2020,74.032997,74.282997,73.474998,74.057999,74.057999,0,38,62,39,61,45,62,38,55
18/06/2020,73.481003,73.873001,73.002998,73.495003,73.495003,0,40,60,36,64,40,66,34,60
19/06/2020,73.358002,73.815002,73.139,73.370003,73.370003,0,39,61,38,62,39,64,36,61
21/06/2020,#N/A,,,,,,38,62,39,61,39,62,38,61
22/06/2020,72.857002,73.834999,72.822998,72.878998,72.878998,0,46,54,38,62,46,65,35,54
23/06/2020,74.060997,74.407997,73.272003,74.098999,74.098999,0,44,56,46,54,49,60,40,51
24/06/2020,73.892998,74.157997,73.331001,73.867996,73.867996,0,40,60,45,55,46,60,40,54
25/06/2020,73.406998,73.862999,73.322998,73.388,73.388,0,43,57,40,60,44,61,39,56
26/06/2020,73.806999,73.880997,73.32,73.778999,73.778999,0,43,57,43,57,44,58,42,56
28/06/2020,#N/A,,,,,,43,57,43,57,43,57,43,57
29/06/2020,73.567001,73.975998,73.468002,73.558998,73.558998,0,47,53,43,57,47,58,42,53
30/06/2020,73.922997,74.490997,73.613998,73.934998,73.934998,0,47,53,47,53,49,56,44,51
01/07/2020,74.509003,74.677002,73.919998,74.515427,74.515427,0,46,54,48,52,48,56,44,52
02/07/2020,74.218002,74.693001,74.18,74.169998,74.169998,0,47,53,46,54,48,55,45,52
03/07/2020,74.394997,74.638,74.330002,74.376999,74.376999,0,43,57,47,53,48,57,43,52
05/07/2020,#N/A,,,,,,44,56,43,57,44,57,43,56
06/07/2020,74.741997,75.150002,74.736,74.739998,74.739998,0,44,56,45,55,45,58,42,55
07/07/2020,74.833,75.056,74.568001,74.888,74.888,0,42,58,43,57,45,60,40,55
08/07/2020,74.629997,74.943001,74.525002,74.676003,74.676003,0,41,59,42,58,42,62,38,58
09/07/2020,74.910004,75.049004,74.573997,74.919998,74.919998,0,42,58,42,58,43,59,41,57
10/07/2020,74.629997,74.629997,73.989998,74.620003,74.620003,0,37,63,39,61,40,63,37,60
12/07/2020,#N/A,,,,,,39,61,37,63,39,63,37,61
13/07/2020,74.275002,74.989998,74.190002,74.290001,74.290001,0,35,65,39,61,39,65,35,61
14/07/2020,74.422997,74.776001,74.257004,74.419998,74.419998,0,38,62,37,63,40,63,37,60
15/07/2020,74.938004,75.269997,74.794998,74.919998,74.919998,0,38,62,37,63,39,64,36,61
16/07/2020,74.888,75.096001,74.690002,74.911003,74.911003,0,37,63,38,62,38,64,36,62
17/07/2020,74.848,74.963997,74.760002,74.845001,74.845001,0,37,63,37,63,39,63,37,61
19/07/2020,#N/A,,,,,,36,64,37,63,37,64,36,63
20/07/2020,74.973999,75.158997,74.856003,74.992996,74.992996,0,37,63,37,63,38,64,36,62
21/07/2020,75.282997,76.074997,75.217003,75.281998,75.281998,0,38,62,38,62,43,64,36,57
22/07/2020,76.269997,76.847,76.056,76.231003,76.231003,0,30,70,37,63,38,70,30,62
23/07/2020,76.498001,76.697998,76.029999,76.500999,76.500999,0,27,73,31,69,32,74,26,68
24/07/2020,75.843002,75.890999,74.940002,75.857002,75.857002,0,37,63,27,73,37,74,26,63
26/07/2020,#N/A,,,,,,38,62,37,63,38,63,37,62
27/07/2020,75.199997,75.405693,75.007004,75.226997,75.226997,0,47,53,40,60,47,62,38,53
28/07/2020,75.362,75.575996,75.007004,75.357002,75.357002,0,46,54,48,52,52,54,46,48
29/07/2020,75.265999,75.494003,75.18,75.230003,75.230003,0,47,53,46,54,48,54,46,52
30/07/2020,75.328003,75.475998,74.834,75.329002,75.329002,0,39,61,48,52,48,65,35,52
31/07/2020,75.384003,75.917,75.026001,75.389999,75.389999,0,40,60,40,60,43,64,36,57
02/08/2020,#N/A,,,,,,39,61,40,60,40,61,39,60
03/08/2020,75.650002,75.778999,75.096001,75.651001,75.651001,0,39,61,41,59,42,61,39,58
04/08/2020,75.464996,75.775002,75.398003,75.459999,75.459999,0,39,61,39,61,42,61,39,58
05/08/2020,75.785004,76.403999,75.705002,75.791,75.791,0,44,56,40,60,47,60,40,53
06/08/2020,75.986,76.258003,75.650002,75.982002,75.982002,0,41,59,45,55,46,59,41,54
07/08/2020,76.311996,76.425003,75.821999,76.343002,76.343002,0,38,62,41,59,41,62,38,59
09/08/2020,#N/A,,,,,,37,63,38,62,38,63,37,62
10/08/2020,75.760002,76.004997,75.669998,75.747002,75.747002,0,40,60,37,63,44,63,37,56
11/08/2020,75.846001,76.327003,75.844002,75.824997,75.824997,0,37,63,41,59,42,63,37,58
12/08/2020,76.066002,76.700996,75.871002,76.109001,76.109001,0,38,62,38,62,41,64,36,59
13/08/2020,76.557999,76.692001,76.358002,76.531998,76.531998,0,37,63,38,62,41,65,35,59
14/08/2020,76.456001,76.497002,76.160004,76.476997,76.476997,0,39,61,37,63,39,66,34,61
16/08/2020,#N/A,,,,,,40,60,39,61,40,61,39,60
17/08/2020,76.634003,76.662003,76.330002,76.632004,76.632004,0,41,59,41,59,41,62,38,59
18/08/2020,76.462997,76.540001,76.129997,76.449997,76.449997,0,40,60,42,58,43,61,39,57
19/08/2020,76.321999,76.668999,76.199997,76.330002,76.330002,0,38,62,40,60,43,62,38,57
20/08/2020,76.213997,76.306999,75.614998,76.230003,76.230003,0,38,62,38,62,40,64,36,60
21/08/2020,76.138,76.268997,75.669998,76.139,76.139,0,36,64,39,61,39,66,34,61
23/08/2020,#N/A,,,,,,34,66,36,64,36,66,34,64
24/08/2020,75.824997,76.148003,75.721001,75.813004,75.813004,0,36,64,34,66,41,66,34,59
25/08/2020,75.974998,76.491997,75.869003,75.983002,75.983002,0,32,68,36,64,41,69,31,59
26/08/2020,76.602997,76.761002,76.429001,76.57,76.57,0,29,71,33,67,33,72,28,67
27/08/2020,76.688004,77.274002,76.620003,76.671997,76.671997,0,42,58,29,71,42,71,29,58
28/08/2020,77.533997,77.945999,77.098,77.514,77.514,0,46,54,44,56,47,58,42,53
30/08/2020,#N/A,,,,,,47,53,46,54,47,54,46,53
31/08/2020,77.765999,78.439003,77.417999,77.769997,77.769997,0,46,54,47,53,49,55,45,51
01/09/2020,78.230003,78.353996,77.995003,78.199997,78.199997,0,44,56,47,53,47,57,43,53
02/09/2020,78.088997,78.161003,77.552002,78.127998,78.127998,0,39,61,44,56,44,63,37,56
03/09/2020,77.793999,77.896004,77.116997,77.847,77.847,0,35,65,39,61,40,65,35,60
04/09/2020,77.007004,77.461998,76.801003,76.938004,76.938004,0,39,61,35,65,41,65,35,59
06/09/2020,#N/A,,,,,,40,60,39,61,40,61,39,60
07/09/2020,77.380997,77.596001,77.239998,77.410782,77.410782,0,41,59,41,59,45,61,39,55
08/09/2020,77.385002,77.626999,76.498001,77.389,77.389,0,42,58,41,59,46,59,41,54
09/09/2020,76.391998,77.331001,76.264999,76.396004,76.396004,0,45,55,42,58,50,58,42,50
10/09/2020,77.300003,77.725998,77.040001,77.299004,77.299004,0,45,55,46,54,48,61,39,52
11/09/2020,77.099998,77.571999,77.043999,77.07,77.07,0,43,57,45,55,51,58,42,49
13/09/2020,#N/A,,,,,,44,56,43,57,44,57,43,56
14/09/2020,77.291,77.316002,76.940002,77.269997,77.269997,0,45,55,44,56,46,59,41,54
15/09/2020,76.970001,77.500999,76.800003,77.005997,77.005997,0,46,54,44,56,48,59,41,52
16/09/2020,76.873001,77.174004,76.744003,76.890999,76.890999,0,46,54,44,56,50,56,44,50
17/09/2020,76.646004,76.757004,76.124001,76.648003,76.648003,0,49,51,46,54,49,56,44,51
18/09/2020,76.603996,76.844002,75.987999,76.550003,76.550003,0,40,60,49,51,49,62,38,51
20/09/2020,#N/A,,,,,,40,60,40,60,41,60,40,59
21/09/2020,76.244003,76.386002,75.271004,76.209999,76.209999,0,39,61,40,60,42,63,37,58
22/09/2020,75.693001,75.761002,75.110001,75.681,75.681,0,40,60,39,61,40,66,34,60
23/09/2020,75.374001,75.374001,74.624001,75.350998,75.350998,0,39,61,40,60,40,65,35,60
24/09/2020,74.450996,74.607002,73.974998,74.429001,74.429001,0,48,52,39,61,48,62,38,52
25/09/2020,74.360001,74.625,74.028,74.363998,74.363998,0,50,50,49,51,50,54,46,50
27/09/2020,#N/A,,,,,,51,49,50,50,51,50,50,49
28/09/2020,74.32,74.601997,74.120003,74.317001,74.317001,0,58,42,52,48,58,48,52,42
29/09/2020,74.790001,75.375999,74.614998,74.800003,74.800003,0,55,45,59,41,59,48,52,41
30/09/2020,75.502998,75.668999,74.874001,75.477997,75.477997,0,53,47,54,46,54,54,46,46
01/10/2020,75.567001,76.042999,75.459999,75.560997,75.560997,0,46,54,53,47,53,55,45,47
02/10/2020,75.802002,75.833,74.935997,75.785004,75.785004,0,40,60,45,55,45,60,40,55
04/10/2020,#N/A,,,,,,40,60,40,60,40,60,40,60
05/10/2020,75.706001,75.977997,75.640999,75.690002,75.690002,0,39,61,42,58,43,62,38,57
06/10/2020,76.023003,76.153999,75.470001,76.010002,76.010002,0,37,63,40,60,41,64,36,59
07/10/2020,75.111,75.746002,74.996002,75.103996,75.103996,0,33,67,37,63,38,67,33,62
08/10/2020,75.615997,75.974998,75.518997,75.602997,75.602997,0,31,69,33,67,38,70,30,62
09/10/2020,76.077003,76.518997,75.934998,76.059998,76.059998,0,31,69,31,69,34,70,30,66
11/10/2020,#N/A,,,,,,32,68,31,69,32,69,31,68
12/10/2020,76.290001,76.363998,75.862,76.308998,76.308998,0,32,68,30,70,33,70,30,67
13/10/2020,75.941002,75.943001,75.459,75.943001,75.943001,0,35,65,34,66,39,66,34,61
14/10/2020,75.561996,75.718002,75.290001,75.550003,75.550003,0,36,64,36,64,36,67,33,64
15/10/2020,75.089996,75.238998,74.25,75.071999,75.071999,0,45,55,37,63,47,63,37,53
16/10/2020,74.663002,74.728996,74.370003,74.672997,74.672997,0,46,54,44,56,46,58,42,54
18/10/2020,#N/A,,,,,,47,53,46,54,47,54,46,53
19/10/2020,74.785004,74.933998,74.669998,74.779999,74.779999,0,45,55,49,51,50,55,45,50
20/10/2020,74.387001,74.521004,74.190002,74.370003,74.370003,0,51,49,45,55,52,56,44,48
21/10/2020,74.362,74.599998,74.209999,74.356003,74.356003,0,55,45,51,49,55,50,50,45
22/10/2020,74.338997,74.589996,74.18,74.373001,74.373001,0,60,40,54,46,60,48,52,40
23/10/2020,74.764999,74.917999,74.360001,74.764,74.764,0,55,45,59,41,59,46,54,41
25/10/2020,#N/A,,,,,,55,45,55,45,55,45,55,45
26/10/2020,74.663002,74.924004,74.508003,74.636002,74.636002,0,53,47,55,45,55,48,52,45
27/10/2020,74.613998,74.774002,74.463997,74.607002,74.607002,0,49,51,53,47,54,52,48,46
28/10/2020,74.438004,74.621002,73.394997,74.467003,74.467003,0,47,53,49,51,50,55,45,50
29/10/2020,73.597,73.845001,73.139999,73.592003,73.592003,0,48,52,48,52,49,58,42,51
30/10/2020,73.567001,73.905998,73.150002,73.580002,73.580002,0,48,52,48,52,51,54,46,49
01/11/2020,#N/A,,,,,,48,52,48,52,48,52,48,52
02/11/2020,73.318001,73.931999,73.272003,73.279999,73.279999,0,47,53,48,52,51,54,46,49
03/11/2020,73.830002,74.999001,73.589996,73.869003,73.869003,0,45,55,48,52,49,58,42,51
04/11/2020,75.210999,75.388,74.089996,75.235001,75.235001,0,44,56,44,56,49,58,42,51
05/11/2020,74.929001,75.400002,74.577003,74.989998,74.989998,0,41,59,45,55,47,60,40,53
06/11/2020,75.226997,75.356003,74.917,75.237,75.237,0,38,62,41,59,41,63,37,59
08/11/2020,#N/A,,,,,,38,62,38,62,38,62,38,62
09/11/2020,75.244003,77.008003,75.093002,75.226997,75.226997,0,33,67,39,61,46,68,32,54
10/11/2020,76.528999,76.814003,76.259003,76.528,76.528,0,36,64,33,67,40,67,33,60
11/11/2020,76.668999,77.078003,76.5,76.643997,76.643997,0,36,64,36,64,40,64,36,60
12/11/2020,76.778,76.816002,76.306,76.777,76.777,0,29,71,36,64,36,72,28,64
13/11/2020,76.087997,76.292,75.75,76.084,76.084,0,34,66,28,72,34,72,28,66
15/11/2020,#N/A,,,,,,36,64,34,66,36,66,34,64
16/11/2020,76.265999,76.755997,76.100998,76.306,76.306,0,40,60,37,63,41,63,37,59
17/11/2020,76.484001,76.556999,75.917,76.513,76.513,0,39,61,41,59,41,65,35,59
18/11/2020,75.959999,76.142998,75.703003,76.005997,76.005997,0,40,60,38,62,43,62,38,57
19/11/2020,75.800003,75.830002,75.43,75.855003,75.855003,0,42,58,39,61,42,67,33,58
20/11/2020,75.463997,75.962997,75.449997,75.471001,75.471001,0,41,59,42,58,46,59,41,54
22/11/2020,#N/A,,,,,,41,59,41,59,41,60,40,59
23/11/2020,75.914001,76.136002,75.818001,75.936996,75.936996,0,45,55,42,58,47,58,42,53
24/11/2020,76.275002,76.929001,76.273003,76.259972,76.259972,0,42,58,47,53,47,61,39,53
25/11/2020,76.971001,77.042,76.457001,76.989998,76.989998,0,34,66,44,56,44,66,34,56
26/11/2020,76.849998,76.912003,76.661003,76.875999,76.875999,0,29,71,34,66,34,71,29,66
27/11/2020,76.694,76.947998,76.505997,76.686996,76.686996,0,32,68,29,71,33,71,29,67
29/11/2020,#N/A,,,,,,35,65,32,68,35,68,32,65
30/11/2020,77.037003,77.037003,76.681,77.018082,77.018082,0,36,64,34,66,36,68,32,64
01/12/2020,76.771004,76.974998,76.637001,76.731003,76.731003,0,35,65,36,64,38,66,34,62
02/12/2020,76.958,77.317001,76.857002,76.984001,76.984001,0,43,57,36,64,45,64,36,55
03/12/2020,77.440002,77.556,77.169998,77.447998,77.447998,0,43,57,42,58,46,59,41,54
04/12/2020,77.233002,77.497002,77.084999,77.226997,77.226997,0,42,58,44,56,45,58,42,55
06/12/2020,#N/A,,,,,,43,57,42,58,43,58,42,57
07/12/2020,77.420998,77.482002,76.908997,77.431999,77.431999,0,34,66,42,58,43,66,34,57
08/12/2020,77.128998,77.359001,77.068001,77.143997,77.143997,0,35,65,35,65,36,66,34,64
09/12/2020,77.156998,77.939003,77.143997,77.148003,77.148003,0,36,64,35,65,38,68,32,62
10/12/2020,77.533997,78.512001,77.533997,77.503998,77.503998,0,29,71,38,62,39,72,28,61
11/12/2020,78.366997,78.741364,78.199997,78.377998,78.377998,0,29,71,29,71,31,72,28,69
13/12/2020,#N/A,,,,,,30,70,29,71,30,71,29,70
14/12/2020,78.484001,78.698997,78.294998,78.474998,78.474998,0,31,69,30,70,33,70,30,67
15/12/2020,78.372002,78.537003,78.155998,78.386002,78.386002,0,32,68,31,69,32,71,29,68
16/12/2020,78.32,78.366997,78.111031,78.296997,78.296997,0,38,62,33,67,38,68,32,62
17/12/2020,78.329002,78.815002,78.289001,78.327003,78.327003,0,40,60,37,63,40,64,36,60
18/12/2020,78.532997,78.815002,78.435997,78.540001,78.540001,0,37,63,42,58,42,63,37,58
20/12/2020,#N/A,,,,,,37,63,37,63,37,64,36,63
21/12/2020,78.5,78.567001,77.495003,78.488998,78.488998,0,31,69,36,64,36,72,28,64
22/12/2020,78.278999,78.355003,77.849998,78.278,78.278,0,33,67,30,70,33,72,28,67
23/12/2020,78.151001,78.578003,77.967003,78.167999,78.167999,0,27,73,33,67,34,74,26,66
24/12/2020,78.470001,78.842003,78.463997,78.480003,78.480003,0,24,76,27,73,28,76,24,72
25/12/2020,78.516998,78.771004,77.716003,78.709999,78.709999,0,24,76,24,76,24,76,24,76
27/12/2020,#N/A,,,,,,24,76,24,76,24,76,24,76
28/12/2020,78.804001,78.885002,78.488998,78.794998,78.794998,0,26,74,25,75,26,76,24,74
29/12/2020,78.679001,78.949997,78.679001,78.678001,78.678001,0,27,73,26,74,30,74,26,70
30/12/2020,78.779999,79.389999,78.748001,78.805,78.805,0,30,70,27,73,31,73,27,69
31/12/2020,79.290001,79.785004,79.28038,79.285004,79.285004,0,29,71,31,69,31,71,29,69
01/01/2021,73.273003,81.41449,73.273003,78.377998,78.377998,0,29,71,29,71,29,71,29,71
03/01/2021,#N/A,,,,,,31,69,29,71,31,71,29,69
04/01/2021,79.602997,79.602997,78.998001,79.607002,79.607002,0,36,64,30,70,36,70,30,64
05/01/2021,79.100998,79.625999,79.055,79.073997,79.073997,0,30,70,35,65,38,71,29,62
06/01/2021,79.719002,80.421997,79.531998,79.719002,79.719002,0,33,67,30,70,36,70,30,64
07/01/2021,80.516998,80.556999,80.150002,80.510002,80.510002,0,35,65,33,67,35,70,30,65
08/01/2021,80.623001,80.912003,80.489998,80.635002,80.635002,0,32,68,35,65,36,68,32,64
10/01/2021,#N/A,,,,,,32,68,32,68,33,68,32,67
11/01/2021,80.372002,80.438538,80.001999,80.309998,80.309998,0,38,62,33,67,40,67,33,60
12/01/2021,80.266998,80.601997,80.181,80.257004,80.257004,0,40,60,38,62,44,62,38,56
13/01/2021,80.660004,80.677002,80.277,80.666,80.666,0,40,60,41,59,41,64,36,59
14/01/2021,80.434998,80.795258,80.400002,80.427002,80.427002,0,39,61,41,59,44,62,38,56
15/01/2021,80.734001,80.783997,79.734001,80.699997,80.699997,0,37,63,39,61,43,63,37,57
17/01/2021,#N/A,,,,,,38,62,37,63,38,63,37,62
18/01/2021,79.848,79.892998,79.510002,79.882004,79.882004,0,38,62,38,62,39,64,36,61
19/01/2021,79.690002,80.296997,79.690002,79.691002,79.691002,0,35,65,41,59,41,68,32,59
20/01/2021,80.127998,80.342003,79.983002,80.123001,80.123001,0,39,61,37,63,40,63,37,60
21/01/2021,80.291,80.509003,80.247002,80.306999,80.306999,0,40,60,40,60,44,61,39,56
22/01/2021,80.309998,80.440002,79.900002,80.322998,80.322998,0,38,62,41,59,41,64,36,59
24/01/2021,#N/A,,,,,,38,62,38,62,38,62,38,62
25/01/2021,80.066002,80.334,79.769997,80.069,80.069,0,36,64,39,61,42,64,36,58
26/01/2021,80.028999,80.334,79.612,80.059998,80.059998,0,36,64,36,64,37,66,34,63
27/01/2021,80.323997,80.406998,79.68,80.309998,80.309998,0,40,60,38,62,41,63,37,59
28/01/2021,79.68,80.073997,79.18,79.660004,79.660004,0,33,67,40,60,43,67,33,57
29/01/2021,80.019997,80.639999,79.806999,79.985001,79.985001,0,31,69,33,67,33,70,30,67
31/01/2021,#N/A,,,,,,32,68,31,69,32,70,30,68
01/02/2021,79.791,80.203003,79.790001,79.759003,79.759003,0,35,65,32,68,36,68,32,64
02/02/2021,80.047997,80.352997,79.564003,80.070999,80.070999,0,36,64,35,65,37,65,35,63
03/02/2021,79.903,80.114998,79.829002,79.903,79.903,0,38,62,37,63,38,66,34,62
04/02/2021,80.168999,80.325996,80.051003,80.149002,80.149002,0,33,67,38,62,39,67,33,61
05/02/2021,80.234001,80.767998,80.029999,80.245003,80.245003,0,25,75,33,67,36,75,25,64
07/02/2021,#N/A,,,,,,26,74,25,75,26,75,25,74
08/02/2021,80.921997,81.171997,80.833,80.925003,80.925003,0,32,68,27,73,32,74,26,68
09/02/2021,81.079002,81.153,80.649002,81.097,81.097,0,32,68,32,68,33,72,28,67
10/02/2021,80.948997,81.085999,80.829002,80.952003,80.952003,0,30,70,32,68,34,71,29,66
11/02/2021,80.806,81.362,80.660004,80.789001,80.789001,0,36,64,29,71,37,71,29,63
12/02/2021,81.196999,81.475998,81.07,81.181999,81.181999,0,37,63,37,63,39,63,37,61
14/02/2021,#N/A,,,,,,38,62,37,63,38,63,37,62
15/02/2021,81.556,82.058998,81.510002,81.563004,81.563004,0,39,61,39,61,40,63,37,60
16/02/2021,82.038002,82.402,81.886002,82.054001,82.054001,0,38,62,39,61,41,63,37,59
17/02/2021,82.096001,82.271004,81.780998,82.106003,82.106003,0,37,63,38,62,38,67,33,62
18/02/2021,82.114998,82.292,81.832001,82.128998,82.128998,0,35,65,37,63,41,65,35,59
19/02/2021,82.078003,83.146004,81.995003,82.059998,82.059998,0,31,69,36,64,37,69,31,63
21/02/2021,#N/A,,,,,,33,67,31,69,33,69,31,67
22/02/2021,83.191002,83.416,82.998001,83.224998,83.224998,0,36,64,35,65,38,67,33,62
23/02/2021,83.099998,83.291,82.944,83.093697,83.093697,0,35,65,36,64,38,67,33,62
24/02/2021,83.269997,84.045998,83.25,83.265213,83.265213,0,37,63,37,63,40,65,35,60
25/02/2021,84.487,84.945,84.32,84.408218,84.408218,0,34,66,38,62,43,69,31,57
26/02/2021,83.676003,83.714996,82.238998,83.696999,83.696999,0,37,63,30,70,39,70,30,61
28/02/2021,#N/A,,,,,,43,57,37,63,43,63,37,57
01/03/2021,82.542999,83.026001,82.410004,82.556,82.556,0,48,52,43,57,50,57,43,50
02/03/2021,83.044998,83.496002,82.636002,83.038002,83.038002,0,51,49,48,52,51,59,41,49
